,B,C,E,E_se,M,M_se,S,T,X,type
7,0.48809783461178846,0.00025325487382407404,-2.09428205,1.0127599675287705e-05,0.26318682,0.11459833322648111,0.6080549378440477,0.9000000000000001,0.014591975531430669,"2.5D, 10x10x2 spins"
8,0.542639489053261,0.037460445930615226,-2.3662864949999998,0.00013685843901792752,0.757026075,0.3631662717270077,0.1938343926149451,1.0000000000000002,0.13188974092009476,"2.5D, 10x10x2 spins"
9,0.6666637137600873,4.502014809181827e-05,-2.49891717,5.2189274007358705e-06,0.9997817999999999,0.0014956900614766424,0.011186303572337079,1.1000000000000003,2.0337170545454565e-06,"2.5D, 10x10x2 spins"
10,0.6666602698255064,8.239546423470475e-05,-2.497693795,7.70225706604041e-06,0.9995359650000001,0.0022012091038279393,0.012723955543923807,1.2000000000000004,4.037767932312499e-06,"2.5D, 10x10x2 spins"
11,0.6666543402283536,0.00013399230759384602,-2.4954739200000002,1.0640655831694688e-05,0.99908738,0.003053641225750006,0.015290143567876993,1.3000000000000003,7.172865181230768e-06,"2.5D, 10x10x2 spins"
12,0.6666415951267188,0.00022728322545790798,-2.49155855,1.4924398557985045e-05,0.99828177,0.004355121774083934,0.019480102134377248,1.4000000000000004,1.3547918333642848e-05,"2.5D, 10x10x2 spins"
13,0.6666260027201062,0.0003186483957652886,-2.4863484099999997,1.8933558156769217e-05,0.99721801,0.005541004569561372,0.024670165255086744,1.5000000000000004,2.046848775993333e-05,"2.5D, 10x10x2 spins"
14,0.6666014029782952,0.0004407063623835836,-2.478734195,2.3750882634192782e-05,0.995642715,0.007011277874166378,0.03176463810599537,1.6000000000000003,3.072376089298437e-05,"2.5D, 10x10x2 spins"
15,0.6665673937002814,0.0005708428117039356,-2.469161475,2.872052010925855e-05,0.9936271449999999,0.00863522258827038,0.040142340627502875,1.7000000000000004,4.386298185233823e-05,"2.5D, 10x10x2 spins"
16,0.6665125095471705,0.0007612422620258947,-2.45451269,3.5117133725412304e-05,0.99050429,0.010728829926692843,0.05222862382373183,1.8000000000000005,6.394877310883326e-05,"2.5D, 10x10x2 spins"
17,0.6664476836183117,0.0009393190864092786,-2.43842825,4.117610713392717e-05,0.98704057,0.012750908754873115,0.06478100463467644,1.9000000000000006,8.557140740794729e-05,"2.5D, 10x10x2 spins"
18,0.6663614497536628,0.0011206070339244431,-2.418157335,4.7341474295341526e-05,0.982567375,0.014983141713585143,0.07978817823002486,2.000000000000001,0.00011224726780468752,"2.5D, 10x10x2 spins"
19,0.6662156948608327,0.0014038659360508788,-2.392287875,5.563745084702532e-05,0.976731185,0.018145090203572294,0.09800474260801903,2.1000000000000005,0.00015678299928370245,"2.5D, 10x10x2 spins"
20,0.6660716174011432,0.001587130517093548,-2.365078085,6.197465426926782e-05,0.9705167849999999,0.020736211883171315,0.11627296177636422,2.200000000000001,0.00019545021966535224,"2.5D, 10x10x2 spins"
21,0.6657928853948216,0.0019461891279198276,-2.32684071,7.174728438891856e-05,0.96149654,0.024982925529817356,0.14080279584760944,2.3000000000000007,0.00027136807305582595,"2.5D, 10x10x2 spins"
22,0.6655645206129372,0.002147269777620676,-2.28874757,7.863930347871588e-05,0.9524096900000001,0.02775114941950874,0.16419925287645712,2.400000000000001,0.00032088595587662495,"2.5D, 10x10x2 spins"
23,0.6648729776805602,0.002710781516830062,-2.23509011,9.20391029709231e-05,0.9384326199999999,0.03523032528852947,0.19580888805134217,2.500000000000001,0.0004964703279742395,"2.5D, 10x10x2 spins"
24,0.6641113959291851,0.003119729239277776,-2.180788665,0.00010268734148425472,0.9237430050000001,0.041557631833033695,0.22654243956014844,2.600000000000001,0.0006642449090653749,"2.5D, 10x10x2 spins"
25,0.6627885254346788,0.003628962083752943,-2.109383105,0.0001150111881908286,0.903540505,0.0507374740635063,0.26543041468199086,2.700000000000001,0.0009534412127203607,"2.5D, 10x10x2 spins"
26,0.661164706990296,0.00400675324606876,-2.03399047,0.0001253254985141884,0.8815200299999999,0.06070118786975345,0.3049957052565468,2.800000000000001,0.0013159407888568217,"2.5D, 10x10x2 spins"
27,0.6572340972199477,0.004691876435047484,-1.947874975,0.00014046120558378324,0.851299345,0.0835259507732236,0.34860154677176414,2.9000000000000012,0.0024057187767486097,"2.5D, 10x10x2 spins"
28,0.6521122494295286,0.00546646390866523,-1.8379262299999999,0.00015684100193681335,0.81265407,0.09267293354823243,0.4023873401088013,3.000000000000001,0.002862757537478367,"2.5D, 10x10x2 spins"
29,0.6309396005980841,0.007238703072824095,-1.71072902,0.0001864992913013683,0.56842682,0.5106729715822911,0.4625696725227615,3.100000000000001,0.08412480125957658,"2.5D, 10x10x2 spins"
30,0.5970026398449679,0.007730546560559651,-1.560224655,0.00019894828016415355,0.214132135,0.6570310953146296,0.5315178064144523,3.200000000000001,0.13490308131573178,"2.5D, 10x10x2 spins"
31,0.5656155260945503,0.007707025166121003,-1.425819415,0.00020485305223968568,0.10909646499999999,0.6186244463117375,0.5911952460883961,3.300000000000001,0.11596854714378901,"2.5D, 10x10x2 spins"
32,0.5210647231555607,0.0064496185485942705,-1.293224985,0.00019307722250509467,0.033932485,0.5533665847444392,0.6483104550139908,3.4000000000000012,0.0900631109152131,"2.5D, 10x10x2 spins"
33,0.4432045200393542,0.005542572090895325,-1.1612924150000001,0.0001842505658902284,0.065272865,0.4709262219761093,0.703492614881557,3.5000000000000013,0.06336328758419764,"2.5D, 10x10x2 spins"
34,0.34080518092439716,0.004395206400598137,-1.06153191,0.00016876300458439287,0.00307483,0.40138708913026977,0.7440426267650712,3.6000000000000014,0.044753220922353065,"2.5D, 10x10x2 spins"
35,0.23743248705258502,0.003194317367257589,-0.97177706,0.00014786856769251154,0.05065825,0.3309083664807185,0.7795256899044236,3.7000000000000015,0.029594688380253364,"2.5D, 10x10x2 spins"
36,0.2588423343714378,0.002732005757145262,-0.9225983200000001,0.00014044604454784237,0.02987977,0.3164474909755915,0.7984490338718404,3.8000000000000016,0.026352372248617632,"2.5D, 10x10x2 spins"
37,0.16577414212612285,0.002406494169757686,-0.8711531600000001,0.00013528265709877917,0.01384412,0.2846246500945158,0.8177301241051396,3.9000000000000012,0.02077210036959629,"2.5D, 10x10x2 spins"
38,0.13342402947386778,0.0019850911284178094,-0.826724745,0.00012601879608896034,0.005842125,0.255285753275588,0.8339597255974777,4.000000000000001,0.016292703956371092,"2.5D, 10x10x2 spins"
39,0.06634230597510837,0.0008010966692350704,-0.575957115,0.00010006854337050712,5.5855e-05,0.1595178495661817,0.9153604992461853,5.0,0.005089188866043796,"2.5D, 10x10x2 spins"
40,0.04254200496453164,0.0004555585663710939,-0.456886375,9.055417325948506e-05,0.00018340499999999998,0.12945301237362522,0.9468540063668983,6.0,0.002793013735434327,"2.5D, 10x10x2 spins"
41,-0.030334768362198616,0.00031117851337795094,-0.37998798,8.731481769836373e-05,0.00167707,0.11294582744048189,0.9640234364924299,7.0,0.0018223942766021587,"2.5D, 10x10x2 spins"
42,0.02173347959114369,0.00022589426146660908,-0.32659529499999995,8.50212913407076e-05,0.003649835,0.10585664624610383,0.9743398688856326,8.0,0.001400703694309096,"2.5D, 10x10x2 spins"
43,0.014122513530832825,0.0001715425969003839,-0.28664366999999996,8.335153656774943e-05,0.0007737800000000001,0.10035290013004908,0.9811443563263983,9.0,0.0011189671738346225,"2.5D, 10x10x2 spins"
44,-0.00790466159188008,0.00013654268465855773,-0.256921935,8.262649482155654e-05,0.001623085,0.09404258261597655,0.9856705151826828,10.0,0.0008844007345082775,"2.5D, 10x10x2 spins"
